Reporting_Date,Region,Field_Office_ID,Field_Office_Name,lon,lat,Slots,ACM,ITC,FRS,Total
2021-04-30,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2021-04-30,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2021-04-30,Europe,46,VILSECK,11.806215,49.610007,117,8,9,5,139
2021-04-30,Europe,47,WIESBADEN,8.243344,50.06308,88,5,4,3,100
2021-04-30,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2021-04-30,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2021-04-30,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2021-04-30,Japan,22,ZAMA,139.40767,35.488587,145,8,10,8,171
2021-04-30,Japan,26,OKINAWA,127.68093,26.212401,309,16,21,13,359
2021-04-30,Japan,27,IWAKUNI,132.21885,34.166562,68,3,4,2,77
2021-04-30,Korea,20,SEOUL,126.97797,37.566535,105,4,5,2,116
2021-04-30,Korea,21,DAEGU,128.60145,35.871435,127,6,12,5,150
2021-04-30,Korea,23,UIJEONGBU,127.03368,37.738098,73,4,3,3,83
2021-04-30,Korea,24,PYONGTAEK,127.11294,36.992108,138,6,7,4,155
2021-05-31,Europe,2,KAISERSLAUTERN,7.749126,49.440066,163,12,12,7,194
2021-05-31,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2021-05-31,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2021-05-31,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2021-05-31,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2021-05-31,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2021-05-31,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2021-05-31,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2021-05-31,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2021-05-31,Europe,46,VILSECK,11.806215,49.610007,117,8,9,5,139
2021-05-31,Europe,47,WIESBADEN,8.243344,50.06308,88,5,4,3,100
2021-05-31,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2021-05-31,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2021-05-31,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2021-05-31,Japan,22,ZAMA,139.40767,35.488587,145,8,10,8,171
2021-05-31,Japan,26,OKINAWA,127.68093,26.212401,335,17,23,13,388
2021-05-31,Japan,27,IWAKUNI,132.21885,34.166562,68,3,4,2,77
2021-05-31,Korea,20,SEOUL,126.97797,37.566535,105,4,5,2,116
2021-05-31,Korea,21,DAEGU,128.60145,35.871435,126,6,12,5,149
2021-05-31,Korea,23,UIJEONGBU,127.03368,37.738098,73,4,3,3,83
2021-05-31,Korea,24,PYONGTAEK,127.11294,36.992108,133,6,7,4,150
2021-06-30,Europe,2,KAISERSLAUTERN,7.749126,49.440066,163,12,13,7,195
2021-06-30,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2021-06-30,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2021-06-30,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2021-06-30,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2021-06-30,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2021-06-30,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2021-06-30,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2021-06-30,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2021-06-30,Europe,46,VILSECK,11.806215,49.610007,117,8,9,5,139
2021-06-30,Europe,47,WIESBADEN,8.243344,50.06308,88,5,4,3,100
2021-06-30,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2021-06-30,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2021-06-30,Japan,19,SASEBO,129.71511,33.179915,71,4,6,3,84
2021-06-30,Japan,22,ZAMA,139.40767,35.488587,144,8,10,8,170
2021-06-30,Japan,26,OKINAWA,127.68093,26.212401,335,17,23,13,388
2021-06-30,Japan,27,IWAKUNI,132.21885,34.166562,68,3,4,2,77
2021-06-30,Korea,20,SEOUL,126.97797,37.566535,105,4,5,2,116
2021-06-30,Korea,21,DAEGU,128.60145,35.871435,128,6,12,5,151
2021-06-30,Korea,23,UIJEONGBU,127.03368,37.738098,73,4,3,3,83
2021-06-30,Korea,24,PYONGTAEK,127.11294,36.992108,133,6,7,4,150
2021-07-31,Europe,2,KAISERSLAUTERN,7.749126,49.440066,163,12,13,7,195
2021-07-31,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2021-07-31,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2021-07-31,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2021-07-31,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2021-07-31,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2021-07-31,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2021-07-31,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2021-07-31,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2021-07-31,Europe,46,VILSECK,11.806215,49.610007,117,8,9,5,139
2021-07-31,Europe,47,WIESBADEN,8.243344,50.06308,88,5,4,3,100
2021-07-31,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2021-07-31,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2021-07-31,Japan,19,SASEBO,129.71511,33.179915,71,4,6,3,84
2021-07-31,Japan,22,ZAMA,139.40767,35.488587,144,8,10,8,170
2021-07-31,Japan,26,OKINAWA,127.68093,26.212401,341,18,24,13,396
2021-07-31,Japan,27,IWAKUNI,132.21885,34.166562,68,3,4,2,77
2021-07-31,Korea,20,SEOUL,126.97797,37.566535,100,4,5,2,111
2021-07-31,Korea,21,DAEGU,128.60145,35.871435,128,6,12,5,151
2021-07-31,Korea,23,UIJEONGBU,127.03368,37.738098,73,4,3,3,83
2021-07-31,Korea,24,PYONGTAEK,127.11294,36.992108,133,6,7,4,150
2021-08-31,Europe,2,KAISERSLAUTERN,7.749126,49.440066,163,12,13,7,195
2021-08-31,Europe,4,VICENZA,11.535421,45.545479,75,5,5,3,88
2021-08-31,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2021-08-31,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2021-08-31,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2021-08-31,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2021-08-31,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2021-08-31,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2021-08-31,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2021-08-31,Europe,46,VILSECK,11.806215,49.610007,117,8,9,5,139
2021-08-31,Europe,47,WIESBADEN,8.243344,50.06308,88,5,4,3,100
2021-08-31,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2021-08-31,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2021-08-31,Japan,19,SASEBO,129.71511,33.179915,71,4,6,3,84
2021-08-31,Japan,22,ZAMA,139.40767,35.488587,144,8,10,8,170
2021-08-31,Japan,26,OKINAWA,127.68093,26.212401,341,18,24,13,396
2021-08-31,Japan,27,IWAKUNI,132.21885,34.166562,68,3,4,2,77
2021-08-31,Korea,20,SEOUL,126.97797,37.566535,100,4,5,2,111
2021-08-31,Korea,21,DAEGU,128.60145,35.871435,128,6,12,5,151
2021-08-31,Korea,23,UIJEONGBU,127.03368,37.738098,73,4,3,3,83
2021-08-31,Korea,24,PYONGTAEK,127.11294,36.992108,133,6,7,4,150
2021-09-30,Europe,2,KAISERSLAUTERN,7.749126,49.440066,163,12,13,7,195
2021-09-30,Europe,4,VICENZA,11.535421,45.545479,75,5,5,3,88
2021-09-30,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2021-09-30,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2021-09-30,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2021-09-30,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2021-09-30,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2021-09-30,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2021-09-30,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2021-09-30,Europe,46,VILSECK,11.806215,49.610007,103,7,7,4,121
2021-09-30,Europe,47,WIESBADEN,8.243344,50.06308,88,5,4,3,100
2021-09-30,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2021-09-30,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2021-09-30,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2021-09-30,Japan,22,ZAMA,139.40767,35.488587,144,8,10,8,170
2021-09-30,Japan,26,OKINAWA,127.68093,26.212401,341,18,24,13,396
2021-09-30,Japan,27,IWAKUNI,132.21885,34.166562,68,3,4,2,77
2021-09-30,Korea,20,SEOUL,126.97797,37.566535,98,4,5,2,109
2021-09-30,Korea,21,DAEGU,128.60145,35.871435,128,6,12,5,151
2021-09-30,Korea,23,UIJEONGBU,127.03368,37.738098,73,5,3,3,84
2021-09-30,Korea,24,PYONGTAEK,127.11294,36.992108,133,6,7,4,150
2021-11-30,Europe,2,KAISERSLAUTERN,7.749126,49.440066,163,12,13,7,195
2021-11-30,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2021-11-30,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2021-11-30,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2021-11-30,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2021-11-30,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2021-11-30,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2021-11-30,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2021-11-30,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2021-11-30,Europe,46,VILSECK,11.806215,49.610007,103,7,7,4,121
2021-11-30,Europe,47,WIESBADEN,8.243344,50.06308,88,5,4,3,100
2021-11-30,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2021-11-30,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2021-11-30,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2021-11-30,Japan,22,ZAMA,139.40767,35.488587,144,8,10,8,170
2021-11-30,Japan,26,OKINAWA,127.68093,26.212401,341,18,24,13,396
2021-11-30,Japan,27,IWAKUNI,132.21885,34.166562,68,3,4,2,77
2021-11-30,Korea,20,SEOUL,126.97797,37.566535,88,3,5,2,98
2021-11-30,Korea,21,DAEGU,128.60145,35.871435,137,6,12,6,161
2021-11-30,Korea,23,UIJEONGBU,127.03368,37.738098,73,5,3,3,84
2021-11-30,Korea,24,PYONGTAEK,127.11294,36.992108,133,6,7,4,150
2021-12-31,Europe,2,KAISERSLAUTERN,7.749126,49.440066,163,12,13,7,195
2021-12-31,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2021-12-31,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2021-12-31,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2021-12-31,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2021-12-31,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2021-12-31,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2021-12-31,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2021-12-31,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2021-12-31,Europe,46,VILSECK,11.806215,49.610007,105,7,7,4,123
2021-12-31,Europe,47,WIESBADEN,8.243344,50.06308,88,5,4,3,100
2021-12-31,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2021-12-31,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2021-12-31,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2021-12-31,Japan,22,ZAMA,139.40767,35.488587,144,8,10,8,170
2021-12-31,Japan,26,OKINAWA,127.68093,26.212401,341,18,24,13,396
2021-12-31,Japan,27,IWAKUNI,132.21885,34.166562,68,3,4,2,77
2021-12-31,Korea,20,SEOUL,126.97797,37.566535,86,3,5,2,96
2021-12-31,Korea,21,DAEGU,128.60145,35.871435,135,6,12,6,159
2021-12-31,Korea,23,UIJEONGBU,127.03368,37.738098,73,5,3,3,84
2021-12-31,Korea,24,PYONGTAEK,127.11294,36.992108,133,6,7,4,150
2022-01-31,Europe,2,KAISERSLAUTERN,7.749126,49.440066,163,12,13,7,195
2022-01-31,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2022-01-31,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2022-01-31,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2022-01-31,Europe,39,SOUDA BAY,24.153585,35.537632,28,2,2,1,33
2022-01-31,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2022-01-31,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2022-01-31,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2022-01-31,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2022-01-31,Europe,46,VILSECK,11.806215,49.610007,105,7,7,4,123
2022-01-31,Europe,47,WIESBADEN,8.243344,50.06308,88,5,4,3,100
2022-01-31,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2022-01-31,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2022-01-31,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2022-01-31,Japan,22,ZAMA,139.40767,35.488587,144,8,10,8,170
2022-01-31,Japan,26,OKINAWA,127.68093,26.212401,341,18,24,13,396
2022-01-31,Japan,27,IWAKUNI,132.21885,34.166562,68,3,4,2,77
2022-01-31,Korea,20,SEOUL,126.97797,37.566535,86,3,5,2,96
2022-01-31,Korea,21,DAEGU,128.60145,35.871435,135,6,12,6,159
2022-01-31,Korea,23,UIJEONGBU,127.03368,37.738098,73,5,3,3,84
2022-01-31,Korea,24,PYONGTAEK,127.11294,36.992108,133,6,7,4,150
2022-02-28,Europe,2,KAISERSLAUTERN,7.749126,49.440066,163,12,13,7,195
2022-02-28,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2022-02-28,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2022-02-28,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2022-02-28,Europe,39,SOUDA BAY,24.153585,35.537632,28,2,2,1,33
2022-02-28,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2022-02-28,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2022-02-28,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2022-02-28,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2022-02-28,Europe,46,VILSECK,11.806215,49.610007,105,7,7,4,123
2022-02-28,Europe,47,WIESBADEN,8.243344,50.06308,88,5,4,3,100
2022-02-28,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2022-02-28,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2022-02-28,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2022-02-28,Japan,22,ZAMA,139.40767,35.488587,144,8,10,8,170
2022-02-28,Japan,26,OKINAWA,127.68093,26.212401,341,18,24,13,396
2022-02-28,Japan,27,IWAKUNI,132.21885,34.166562,68,3,4,2,77
2022-02-28,Korea,20,SEOUL,126.97797,37.566535,86,3,5,2,96
2022-02-28,Korea,21,DAEGU,128.60145,35.871435,132,6,12,6,156
2022-02-28,Korea,23,UIJEONGBU,127.03368,37.738098,73,5,3,3,84
2022-02-28,Korea,24,PYONGTAEK,127.11294,36.992108,133,6,7,4,150
2022-03-31,Europe,2,KAISERSLAUTERN,7.749126,49.440066,172,12,13,7,204
2022-03-31,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2022-03-31,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2022-03-31,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2022-03-31,Europe,39,SOUDA BAY,24.153585,35.537632,28,2,2,1,33
2022-03-31,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2022-03-31,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2022-03-31,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2022-03-31,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2022-03-31,Europe,46,VILSECK,11.806215,49.610007,105,7,7,4,123
2022-03-31,Europe,47,WIESBADEN,8.243344,50.06308,88,5,4,3,100
2022-03-31,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2022-03-31,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2022-03-31,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2022-03-31,Japan,22,ZAMA,139.40767,35.488587,144,8,10,8,170
2022-03-31,Japan,26,OKINAWA,127.68093,26.212401,341,18,24,13,396
2022-03-31,Japan,27,IWAKUNI,132.21885,34.166562,68,3,4,2,77
2022-03-31,Korea,20,SEOUL,126.97797,37.566535,86,3,5,2,96
2022-03-31,Korea,21,DAEGU,128.60145,35.871435,125,6,12,6,149
2022-03-31,Korea,23,UIJEONGBU,127.03368,37.738098,73,5,3,3,84
2022-03-31,Korea,24,PYONGTAEK,127.11294,36.992108,133,6,7,4,150
2022-04-30,Europe,2,KAISERSLAUTERN,7.749126,49.440066,172,12,13,7,204
2022-04-30,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2022-04-30,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2022-04-30,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2022-04-30,Europe,39,SOUDA BAY,24.153585,35.537632,20,2,2,1,25
2022-04-30,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2022-04-30,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2022-04-30,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2022-04-30,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2022-04-30,Europe,46,VILSECK,11.806215,49.610007,105,7,7,4,123
2022-04-30,Europe,47,WIESBADEN,8.243344,50.06308,87,5,4,3,99
2022-04-30,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2022-04-30,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2022-04-30,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2022-04-30,Japan,22,ZAMA,139.40767,35.488587,148,8,10,8,174
2022-04-30,Japan,26,OKINAWA,127.68093,26.212401,341,18,24,13,396
2022-04-30,Japan,27,IWAKUNI,132.21885,34.166562,68,3,4,2,77
2022-04-30,Korea,20,SEOUL,126.97797,37.566535,86,3,5,2,96
2022-04-30,Korea,21,DAEGU,128.60145,35.871435,125,6,12,6,149
2022-04-30,Korea,23,UIJEONGBU,127.03368,37.738098,73,5,3,3,84
2022-04-30,Korea,24,PYONGTAEK,127.11294,36.992108,133,6,7,4,150
2022-06-30,Europe,2,KAISERSLAUTERN,7.749126,49.440066,173,12,13,7,205
2022-06-30,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2022-06-30,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2022-06-30,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2022-06-30,Europe,39,SOUDA BAY,24.153585,35.537632,20,2,2,1,25
2022-06-30,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2022-06-30,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2022-06-30,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2022-06-30,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2022-06-30,Europe,46,VILSECK,11.806215,49.610007,105,7,7,4,123
2022-06-30,Europe,47,WIESBADEN,8.243344,50.06308,87,5,4,3,99
2022-06-30,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2022-06-30,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2022-06-30,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2022-06-30,Japan,22,ZAMA,139.40767,35.488587,148,8,10,8,174
2022-06-30,Japan,26,OKINAWA,127.68093,26.212401,341,18,24,13,396
2022-06-30,Japan,27,IWAKUNI,132.21885,34.166562,68,3,4,2,77
2022-06-30,Korea,20,SEOUL,126.97797,37.566535,86,3,5,2,96
2022-06-30,Korea,21,DAEGU,128.60145,35.871435,125,6,12,6,149
2022-06-30,Korea,23,UIJEONGBU,127.03368,37.738098,73,5,3,3,84
2022-06-30,Korea,24,PYONGTAEK,127.11294,36.992108,133,6,7,4,150
2022-07-31,Europe,2,KAISERSLAUTERN,7.749126,49.440066,173,12,13,7,205
2022-07-31,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2022-07-31,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2022-07-31,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2022-07-31,Europe,39,SOUDA BAY,24.153585,35.537632,20,2,2,1,25
2022-07-31,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2022-07-31,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2022-07-31,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2022-07-31,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2022-07-31,Europe,46,VILSECK,11.806215,49.610007,104,7,7,4,122
2022-07-31,Europe,47,WIESBADEN,8.243344,50.06308,87,5,4,3,99
2022-07-31,Japan,17,SINGAPORE,103.85095,1.280095,10,1,2,0,13
2022-07-31,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2022-07-31,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2022-07-31,Japan,22,ZAMA,139.40767,35.488587,148,8,10,8,174
2022-07-31,Japan,26,OKINAWA,127.68093,26.212401,341,18,24,13,396
2022-07-31,Japan,27,IWAKUNI,132.21885,34.166562,68,3,4,2,77
2022-07-31,Korea,20,SEOUL,126.97797,37.566535,86,3,5,2,96
2022-07-31,Korea,21,DAEGU,128.60145,35.871435,125,6,12,6,149
2022-07-31,Korea,23,UIJEONGBU,127.03368,37.738098,73,3,0,0,76
2022-07-31,Korea,24,PYONGTAEK,127.11294,36.992108,133,6,7,4,150
2022-08-31,Europe,2,KAISERSLAUTERN,7.749126,49.440066,173,12,14,7,206
2022-08-31,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2022-08-31,Europe,10,GARMISCH,11.095498,47.491695,15,2,2,1,20
2022-08-31,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2022-08-31,Europe,39,SOUDA BAY,24.153585,35.537632,20,2,2,1,25
2022-08-31,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2022-08-31,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2022-08-31,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2022-08-31,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2022-08-31,Europe,46,VILSECK,11.806215,49.610007,104,7,7,4,122
2022-08-31,Europe,47,WIESBADEN,8.243344,50.06308,87,5,4,3,99
2022-08-31,Japan,17,SINGAPORE,103.85095,1.280095,10,1,2,0,13
2022-08-31,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2022-08-31,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2022-08-31,Japan,22,ZAMA,139.40767,35.488587,148,8,10,8,174
2022-08-31,Japan,26,OKINAWA,127.68093,26.212401,341,18,24,13,396
2022-08-31,Japan,27,IWAKUNI,132.21885,34.166562,54,3,4,2,63
2022-08-31,Korea,20,SEOUL,126.97797,37.566535,86,3,5,2,96
2022-08-31,Korea,21,DAEGU,128.60145,35.871435,125,6,12,6,149
2022-08-31,Korea,23,UIJEONGBU,127.03368,37.738098,73,4,0,0,77
2022-08-31,Korea,24,PYONGTAEK,127.11294,36.992108,133,6,7,4,150
2022-09-30,Europe,2,KAISERSLAUTERN,7.749126,49.440066,173,12,14,7,206
2022-09-30,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2022-09-30,Europe,10,GARMISCH,11.095498,47.491695,15,2,2,1,20
2022-09-30,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2022-09-30,Europe,39,SOUDA BAY,24.153585,35.537632,20,2,2,1,25
2022-09-30,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2022-09-30,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2022-09-30,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2022-09-30,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2022-09-30,Europe,46,VILSECK,11.806215,49.610007,104,7,7,4,122
2022-09-30,Europe,47,WIESBADEN,8.243344,50.06308,87,5,4,3,99
2022-09-30,Japan,17,SINGAPORE,103.85095,1.280095,10,1,2,0,13
2022-09-30,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2022-09-30,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2022-09-30,Japan,22,ZAMA,139.40767,35.488587,148,8,10,8,174
2022-09-30,Japan,26,OKINAWA,127.68093,26.212401,341,18,24,13,396
2022-09-30,Japan,27,IWAKUNI,132.21885,34.166562,54,3,4,2,63
2022-09-30,Korea,20,SEOUL,126.97797,37.566535,86,3,5,2,96
2022-09-30,Korea,21,DAEGU,128.60145,35.871435,125,6,12,6,149
2022-09-30,Korea,23,UIJEONGBU,127.03368,37.738098,73,4,0,0,77
2022-09-30,Korea,24,PYONGTAEK,127.11294,36.992108,133,6,7,4,150
2022-10-31,Europe,2,KAISERSLAUTERN,7.749126,49.440066,173,12,14,7,206
2022-10-31,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2022-10-31,Europe,10,GARMISCH,11.095498,47.491695,15,2,2,1,20
2022-10-31,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2022-10-31,Europe,39,SOUDA BAY,24.153585,35.537632,20,2,2,1,25
2022-10-31,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2022-10-31,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2022-10-31,Europe,43,ROTA,-6.3629809999999996,36.62629,60,4,6,4,74
2022-10-31,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2022-10-31,Europe,46,VILSECK,11.806215,49.610007,104,7,7,4,122
2022-10-31,Europe,47,WIESBADEN,8.243344,50.06308,87,5,4,3,99
2022-10-31,Japan,17,SINGAPORE,103.85095,1.280095,10,1,2,1,14
2022-10-31,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2022-10-31,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
