Loc #,Region,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,Year
3097,Sasebo,Hario,May-22,"28,351.95","20,503.85",,,2023
3097,Sasebo,Hario,Jun-22,"43,118.10","33,116.20",,,2023
3097,Sasebo,Hario,Jul-22,"26,774.65","21,324.85",,,2023
3097,Sasebo,Hario,Aug-22,"30,133.15","21,803.00",,,2023
3097,Sasebo,Hario,Sep-22,"23,191.05","18,552.85","3,80,905.90","3,04,724.80",2023
3097,Sasebo,Hario,Oct-22,"14,205.80","11,364.65",,,2023
3097,Sasebo,Hario,Nov-22,"19,170.30","15,336.25",,,2023
3097,Sasebo,Hario,Dec-22,"9,742.50","7,794.00",,,2023
3097,Sasebo,Hario,Jan-23,"5,018.90","6,332.70",,,2023
3097,Sasebo,Hario,Feb-23,"25,955.10","19,419.30",,,2023
3097,Sasebo,Hario,Mar-23,"39,905.90","30,951.90",,,2023
3097,Sasebo,Hario,Apr-23,"28,106.65","22,485.30",,,2023
3097,Sasebo,Hario,May-23,"30,961.85","24,769.50",,,2023
3097,Sasebo,Hario,Jun-23,"11,740.15","11,432.70",,,2023
3097,Sasebo,Hario,Jul-23,"30,645.00","23,543.40",,,2023
3097,Sasebo,Hario,Aug-23,"39,288.65","30,362.95",,,2023
3097,Sasebo,Hario,Sep-23,"20,019.50","16,472.00","2,74,760.30","2,20,264.65",2023
3098,Sasebo,Galaxies,Oct-13,-,-,,,2023
3098,Sasebo,Galaxies,Nov-13,-,-,,,2023
3098,Sasebo,Galaxies,Dec-13,"13,229.40","14,909.15",,,2023
3098,Sasebo,Galaxies,Jan-14,"81,015.30","60,486.65",,,2023
3098,Sasebo,Galaxies,Feb-14,"78,969.48","65,391.55",,,2023
3098,Sasebo,Galaxies,Mar-14,"64,939.72","51,449.50",,,2023
3098,Sasebo,Galaxies,Apr-14,"64,378.65","52,359.90",,,2023
3098,Sasebo,Galaxies,May-14,"65,372.75","49,727.45",,,2023
3098,Sasebo,Galaxies,Jun-14,"38,559.20","31,970.35",,,2023
3098,Sasebo,Galaxies,Jul-14,"57,499.55","44,876.65",,,2023
3098,Sasebo,Galaxies,Aug-14,"86,203.35","68,962.70",,,2023
3098,Sasebo,Galaxies,Sep-14,"60,999.70","50,354.75","6,11,167.10","4,90,488.65",2023
3098,Sasebo,Galaxies,Oct-14,"47,698.35","36,603.65",,,2023
3098,Sasebo,Galaxies,Nov-14,"75,124.05","62,149.25",,,2023
3098,Sasebo,Galaxies,Dec-14,"52,192.30","39,703.85",,,2023
3098,Sasebo,Galaxies,Jan-15,"53,429.80","44,800.80",,,2023
3098,Sasebo,Galaxies,Feb-15,"1,04,047.35","81,180.90",,,2023
3098,Sasebo,Galaxies,Mar-15,"92,914.05","74,331.25",,,2023
3098,Sasebo,Galaxies,Apr-15,"35,996.75","28,797.40",,,2023
3098,Sasebo,Galaxies,May-15,"42,843.10","34,274.45",,,2023
3098,Sasebo,Galaxies,Jun-15,"13,834.20","11,067.35",,,2023
3098,Sasebo,Galaxies,Jul-15,"34,573.00","27,658.40",,,2023
3098,Sasebo,Galaxies,Aug-15,"31,825.05","25,460.05",,,2023
3098,Sasebo,Galaxies,Sep-15,"52,865.75","42,292.60","6,37,343.75","5,08,319.95",2023
3098,Sasebo,Galaxies,Oct-15,"68,099.70","63,786.85",,,2023
3098,Sasebo,Galaxies,Nov-15,"98,990.24","76,246.60",,,2023
3098,Sasebo,Galaxies,Dec-15,"99,133.10","77,217.60",,,2023
3098,Sasebo,Galaxies,Jan-16,"44,738.47","38,049.85",,,2023
3098,Sasebo,Galaxies,Feb-16,"45,112.64","46,447.30",,,2023
3098,Sasebo,Galaxies,Mar-16,"1,07,953.93","79,857.35",,,2023
3098,Sasebo,Galaxies,Apr-16,"48,840.73","39,012.00",,,2023
3098,Sasebo,Galaxies,May-16,"45,303.54","36,235.05",,,2023
3098,Sasebo,Galaxies,Jun-16,"87,335.72","64,412.55",,,2023
3098,Sasebo,Galaxies,Jul-16,"47,261.29","37,385.10",,,2023
3098,Sasebo,Galaxies,Aug-16,"13,831.61","20,903.50",,,2023
3098,Sasebo,Galaxies,Sep-16,"79,018.56","56,649.30","7,85,619.53","6,36,203.05",2023
3098,Sasebo,Galaxies,Oct-16,"75,568.57","60,375.00",,,2023
3098,Sasebo,Galaxies,Nov-16,"84,182.70","67,306.30",,,2023
3098,Sasebo,Galaxies,Dec-16,"51,259.78","41,315.40",,,2023
3098,Sasebo,Galaxies,Jan-17,"50,401.56","38,238.80",,,2023
3098,Sasebo,Galaxies,Feb-17,"47,420.00","39,763.00",,,2023
3098,Sasebo,Galaxies,Mar-17,"73,962.85","58,933.65",,,2023
3098,Sasebo,Galaxies,Apr-17,"49,283.13","46,975.55",,,2023
3098,Sasebo,Galaxies,May-17,"28,006.11","18,915.30",,,2023
3098,Sasebo,Galaxies,Jun-17,"55,556.05","41,121.60",,,2023
3098,Sasebo,Galaxies,Jul-17,"17,957.50","16,787.60",,,2023
3098,Sasebo,Galaxies,Aug-17,"32,593.95","24,667.85",,,2023
3098,Sasebo,Galaxies,Sep-17,"45,889.75","39,801.20","6,12,081.95","4,94,201.25",2023
3098,Sasebo,Galaxies,Oct-17,"56,918.15","53,344.70",,,2023
3098,Sasebo,Galaxies,Nov-17,"70,624.75","53,343.25",,,2023
3098,Sasebo,Galaxies,Dec-17,"36,659.45","25,735.35",,,2023
3098,Sasebo,Galaxies,Jan-18,"40,095.35","32,237.50",,,2023
3098,Sasebo,Galaxies,Feb-18,"38,146.60","26,215.00",,,2023
3098,Sasebo,Galaxies,Mar-18,"37,846.35","38,703.60",,,2023
3098,Sasebo,Galaxies,Apr-18,"79,872.54","64,254.15",,,2023
3098,Sasebo,Galaxies,May-18,"74,209.45","55,516.75",,,2023
3098,Sasebo,Galaxies,Jun-18,"19,610.81","16,876.90",,,2023
3098,Sasebo,Galaxies,Jul-18,"26,560.06","19,726.65",,,2023
3098,Sasebo,Galaxies,Aug-18,"31,515.18","28,674.30",,,2023
3098,Sasebo,Galaxies,Sep-18,"57,213.50","38,944.70","5,69,272.19","4,53,572.85",2023
3098,Sasebo,Galaxies,Oct-18,"58,615.18","53,432.15",,,2023
3098,Sasebo,Galaxies,Nov-18,"84,662.39","64,007.45",,,2023
3098,Sasebo,Galaxies,Dec-18,"75,633.94","55,430.75",,,2023
3098,Sasebo,Galaxies,Jan-19,"57,192.55","45,754.05",,,2023
3098,Sasebo,Galaxies,Feb-19,"95,677.60","76,542.10",,,2023
3098,Sasebo,Galaxies,Mar-19,"81,878.90","65,503.15",,,2023
3098,Sasebo,Galaxies,Apr-19,"69,626.18","70,955.95",,,2023
3098,Sasebo,Galaxies,May-19,"1,32,814.52","90,996.65",,,2023
3098,Sasebo,Galaxies,Jun-19,"34,013.95","34,533.15",,,2023
3098,Sasebo,Galaxies,Jul-19,"63,149.45","44,164.10",,,2023
3098,Sasebo,Galaxies,Aug-19,"1,19,661.35","1,02,212.25",,,2023
3098,Sasebo,Galaxies,Sep-19,"85,275.60","67,061.40","9,58,201.61","7,70,593.15",2023
3098,Sasebo,Galaxies,Oct-19,"1,23,740.10","97,632.55",,,2023
3098,Sasebo,Galaxies,Nov-19,"1,02,498.00","87,752.75",,,2023
3098,Sasebo,Galaxies,Dec-19,"1,76,759.25","1,30,721.95",,,2023
3098,Sasebo,Galaxies,Jan-20,"53,879.80","50,160.15",,,2023
3098,Sasebo,Galaxies,Feb-20,"1,37,092.25","1,09,789.35",,,2023
3098,Sasebo,Galaxies,Mar-20,"99,891.25","72,741.15",,,2023
3098,Sasebo,Galaxies,Apr-20,-,-,,,2023
3098,Sasebo,Galaxies,May-20,,,,,2023
3098,Sasebo,Galaxies,Jun-20,,,,,2023
3098,Sasebo,Galaxies,Jul-20,"1,02,930.60","83,402.25",,,2023
3098,Sasebo,Galaxies,Aug-20,"87,012.80","71,215.45",,,2023
3098,Sasebo,Galaxies,Sep-20,"83,167.10","63,870.65","9,66,971.15","7,67,286.25",2023
3098,Sasebo,Galaxies,Oct-20,"39,374.15","41,426.90",,,2023
3098,Sasebo,Galaxies,Nov-20,"1,16,838.45","91,423.25",,,2023
3098,Sasebo,Galaxies,Dec-20,"1,50,537.65","1,12,550.05",,,2023
3098,Sasebo,Galaxies,Jan-21,"61,443.90","54,140.20",,,2023
3098,Sasebo,Galaxies,Feb-21,"55,228.55","46,932.20",,,2023
3098,Sasebo,Galaxies,Mar-21,"1,65,778.25","1,24,888.20",,,2023
3098,Sasebo,Galaxies,Apr-21,"1,09,997.85","97,813.70",,,2023
3098,Sasebo,Galaxies,May-21,"1,06,603.55","85,483.35",,,2023
3098,Sasebo,Galaxies,Jun-21,"1,24,763.30","91,969.10",,,2023
3098,Sasebo,Galaxies,Jul-21,"54,767.40","46,719.05",,,2023
3098,Sasebo,Galaxies,Aug-21,"66,542.50","48,154.40",,,2023
3098,Sasebo,Galaxies,Sep-21,"1,12,807.90","91,311.10","11,64,683.45","9,32,811.50",2023
3098,Sasebo,Galaxies,Oct-21,"93,371.70","83,691.80",,,2023
3098,Sasebo,Galaxies,Nov-21,"1,78,269.30","1,32,556.20",,,2023
3098,Sasebo,Galaxies,Dec-21,"1,02,943.35","88,590.45",,,2023
3098,Sasebo,Galaxies,Jan-22,"13,905.60","44,606.35",,,2023
3098,Sasebo,Galaxies,Feb-22,"85,300.00","37,834.95",,,2023
3098,Sasebo,Galaxies,Mar-22,"71,965.10","50,778.50",,,2023
3098,Sasebo,Galaxies,Apr-22,"87,643.25","75,604.35",,,2023
3098,Sasebo,Galaxies,May-22,"1,07,556.25","78,036.20",,,2023
3098,Sasebo,Galaxies,Jun-22,"69,606.45","65,153.45",,,2023
3098,Sasebo,Galaxies,Jul-22,"72,156.45","48,256.80",,,2023
3098,Sasebo,Galaxies,Aug-22,"63,977.60","62,153.45",,,2023
3098,Sasebo,Galaxies,Sep-22,"61,555.65","54,508.30","10,08,250.70","8,21,770.80",2023
3098,Sasebo,Galaxies,Oct-22,"69,935.25","55,363.45",,,2023
3098,Sasebo,Galaxies,Nov-22,"84,399.80","86,318.80",,,2023
3098,Sasebo,Galaxies,Dec-22,"91,233.80","49,509.00",,,2023
3098,Sasebo,Galaxies,Jan-23,"76,475.10","61,180.05",,,2023
3098,Sasebo,Galaxies,Feb-23,"77,778.70","62,222.95",,,2023
3098,Sasebo,Galaxies,Mar-23,"68,877.30","56,145.05",,,2023
3098,Sasebo,Galaxies,Apr-23,"67,579.50","1,03,126.45",,,2023
3098,Sasebo,Galaxies,May-23,"1,20,717.40","62,814.75",,,2023
3098,Sasebo,Galaxies,Jun-23,"76,876.75","63,413.70",,,2023
3098,Sasebo,Galaxies,Jul-23,"44,537.00","48,157.40",,,2023
3098,Sasebo,Galaxies,Aug-23,"1,17,362.10","83,654.50",,,2023
3098,Sasebo,Galaxies,Sep-23,"1,11,352.02","99,173.40","10,07,124.72","8,31,079.50",2023
3156,Singapore,Terror Club,Jun-16,"2,332.00","1,632.40",,,2023
3156,Singapore,Terror Club,Jul-16,"9,390.00","6,573.00",,,2023
3156,Singapore,Terror Club,Aug-16,"4,416.45","3,091.50",,,2023
3156,Singapore,Terror Club,Sep-16,"5,311.30","3,717.90","21,449.75","15,014.80",2023
3156,Singapore,Terror Club,Oct-16,"13,234.00","9,263.80",,,2023
3156,Singapore,Terror Club,Nov-16,"9,735.40","6,814.80",,,2023
3156,Singapore,Terror Club,Dec-16,"23,781.70","16,647.20",,,2023
3156,Singapore,Terror Club,Jan-17,"14,966.00","10,476.20",,,2023
3156,Singapore,Terror Club,Feb-17,"12,861.00","9,002.70",,,2023
3156,Singapore,Terror Club,Mar-17,"13,105.00","9,173.50",,,2023
3156,Singapore,Terror Club,Apr-17,"31,011.00","21,707.70",,,2023
3156,Singapore,Terror Club,May-17,"16,002.00","11,201.40",,,2023
3156,Singapore,Terror Club,Jun-17,"15,332.00","10,732.40",,,2023
3156,Singapore,Terror Club,Jul-17,"29,769.00","20,838.30",,,2023
3156,Singapore,Terror Club,Aug-17,188.00,"6,186.80",,,2023
3156,Singapore,Terror Club,Sep-17,"29,652.45","14,701.55","2,09,637.55","1,46,746.35",2023
3156,Singapore,Terror Club,Oct-17,"7,464.95","5,225.45",,,2023
3156,Singapore,Terror Club,Nov-17,"30,961.70","21,673.20",,,2023
3156,Singapore,Terror Club,Dec-17,,,,,2023
3156,Singapore,Terror Club,Jan-18,"17,633.50","12,343.45",,,2023
3156,Singapore,Terror Club,Feb-18,"10,459.00","7,321.30",,,2023
3156,Singapore,Terror Club,Mar-18,"8,792.00","6,154.40",,,2023
3156,Singapore,Terror Club,Apr-18,"45,612.90","31,929.05",,,2023
3156,Singapore,Terror Club,May-18,"5,144.00","3,600.80",,,2023
3156,Singapore,Terror Club,Jun-18,"16,295.70","11,407.00",,,2023
3156,Singapore,Terror Club,Jul-18,"27,819.00","19,473.30",,,2023
3156,Singapore,Terror Club,Aug-18,"30,281.25","21,196.90",,,2023
3156,Singapore,Terror Club,Sep-18,"22,113.00","15,479.10","2,22,577.00","1,55,803.95",2023
3156,Singapore,Terror Club,Oct-18,"29,602.70","20,721.90",,,2023
3156,Singapore,Terror Club,Nov-18,"34,312.00","24,018.40",,,2023
3156,Singapore,Terror Club,Dec-18,"10,082.80","7,057.95",,,2023
3156,Singapore,Terror Club,Jan-19,"21,030.75","14,721.55",,,2023
3156,Singapore,Terror Club,Feb-19,"28,834.00","20,183.80",,,2023
3156,Singapore,Terror Club,Mar-19,"14,320.00","10,024.00",,,2023
3156,Singapore,Terror Club,Apr-19,"34,226.20","23,958.35",,,2023
3156,Singapore,Terror Club,May-19,"36,381.10","25,466.80",,,2023
3156,Singapore,Terror Club,Jun-19,"31,110.30","21,777.25",,,2023
3156,Singapore,Terror Club,Jul-19,"23,339.15","16,337.40",,,2023
3156,Singapore,Terror Club,Aug-19,"24,730.00","17,311.00",,,2023
3156,Singapore,Terror Club,Sep-19,"18,919.00","13,243.30","3,06,888.00","2,14,821.70",2023
3156,Singapore,Terror Club,Oct-19,,,,,2023
3156,Singapore,Terror Club,Nov-19,"5,955.95","4,169.15",,,2023
3156,Singapore,Terror Club,Dec-19,"8,814.00","6,169.80",,,2023
3156,Singapore,Terror Club,Jan-20,"11,537.00","8,075.90",,,2023
3156,Singapore,Terror Club,Feb-20,"6,806.00","4,764.20",,,2023
3156,Singapore,Terror Club,Mar-20,-,-,,,2023
3156,Singapore,Terror Club,Apr-20,-,-,,,2023
3156,Singapore,Terror Club,May-20,,,,,2023
3156,Singapore,Terror Club,Jun-20,,,,,2023
3156,Singapore,Terror Club,Jul-20,,,,,2023
3156,Singapore,Terror Club,Aug-20,,,,,2023
3156,Singapore,Terror Club,Sep-20,,,"33,112.95","23,179.05",2023
3156,Singapore,Terror Club,Oct-20,,,,,2023
3156,Singapore,Terror Club,Nov-20,,,,,2023
3156,Singapore,Terror Club,Dec-20,,,,,2023
3156,Singapore,Terror Club,Jan-21,,,,,2023
3156,Singapore,Terror Club,Feb-21,,,,,2023
3156,Singapore,Terror Club,Mar-21,-30.50,,,,2023
3156,Singapore,Terror Club,Apr-21,,,,,2023
3156,Singapore,Terror Club,May-21,,,,,2023
3156,Singapore,Terror Club,Jun-21,,,,,2023
3156,Singapore,Terror Club,Jul-21,,,,,2023
3156,Singapore,Terror Club,Aug-21,,,,,2023
3156,Singapore,Terror Club,Sep-21,,,-30.50,-,2023
3156,Singapore,Terror Club,Oct-21,,,,,2023
3156,Singapore,Terror Club,Nov-21,,,,,2023
3156,Singapore,Terror Club,Dec-21,,,,,2023
3156,Singapore,Terror Club,Jan-22,,,,,2023
3156,Singapore,Terror Club,Feb-22,,,,,2023
3156,Singapore,Terror Club,Mar-22,,,,,2023
3156,Singapore,Terror Club,Apr-22,,,,,2023
3156,Singapore,Terror Club,May-22,"43,555.00","30,467.15",,,2023
3156,Singapore,Terror Club,Jun-22,"6,533.00","4,573.10",,,2023
3156,Singapore,Terror Club,Jul-22,"6,844.00","4,790.80",,,2023
3156,Singapore,Terror Club,Aug-22,214.00,149.80,,,2023
3156,Singapore,Terror Club,Sep-22,"2,485.00","1,739.50","59,631.00","41,720.35",2023
3156,Singapore,Terror Club,Oct-22,"2,430.00","1,701.00",,,2023
3156,Singapore,Terror Club,Nov-22,769.00,538.30,,,2023
3156,Singapore,Terror Club,Dec-22,"4,977.00","3,483.90",,,2023
3156,Singapore,Terror Club,Jan-23,"5,208.00","3,645.60",,,2023
3156,Singapore,Terror Club,Feb-23,"5,274.00","3,691.80",,,2023
3156,Singapore,Terror Club,Mar-23,"7,036.00","4,925.20",,,2023
3156,Singapore,Terror Club,Apr-23,"8,593.00","6,015.10",,,2023
3156,Singapore,Terror Club,May-23,"2,953.00","2,067.10",,,2023
3156,Singapore,Terror Club,Jun-23,"8,199.00","5,739.30",,,2023
3156,Singapore,Terror Club,Jul-23,"3,873.00","2,711.10",,,2023
3156,Singapore,Terror Club,Aug-23,"2,607.00","1,824.90",,,2023
3156,Singapore,Terror Club,Sep-23,"1,465.20","1,306.90","53,384.20","37,650.20",2023
2521,Chin Hae,Turtle Cove,Oct-08,"26,154.41","20,100.00",,,2024
2521,Chin Hae,Turtle Cove,Nov-08,"11,156.79","8,840.30",,,2024
2521,Chin Hae,Turtle Cove,Oct-12,"11,585.21","7,467.30",,,2024
2521,Chin Hae,Turtle Cove,Nov-12,"41,705.33","29,238.95",,,2024
2521,Chin Hae,Turtle Cove,Dec-12,"37,557.10","26,277.15",,,2024
2521,Chin Hae,Turtle Cove,Jan-13,"26,398.01","18,513.10",,,2024
2521,Chin Hae,Turtle Cove,Feb-13,"25,171.72","17,584.70",,,2024
2521,Chin Hae,Turtle Cove,Mar-13,"16,370.65","11,535.50",,,2024
2521,Chin Hae,Turtle Cove,Apr-13,"31,565.91","22,035.20",,,2024
2521,Chin Hae,Turtle Cove,May-13,"33,012.42","23,400.60",,,2024
2521,Chin Hae,Turtle Cove,Jun-13,"12,495.02","8,812.15",,,2024
2521,Chin Hae,Turtle Cove,Jul-13,"25,478.60","17,956.55",,,2024
2521,Chin Hae,Turtle Cove,Aug-13,"22,448.90","15,906.25",,,2024
2521,Chin Hae,Turtle Cove,Sep-13,"21,206.80","14,736.60","3,04,995.67","2,13,464.05",2024
2521,Chin Hae,Turtle Cove,Oct-13,"31,275.51","21,867.60",,,2024
2521,Chin Hae,Turtle Cove,Nov-13,-,-,,,2024
2521,Chin Hae,Turtle Cove,Dec-13,-,-,,,2024
2521,Chin Hae,Turtle Cove,Jan-14,"17,955.98","12,282.95",,,2024
2521,Chin Hae,Turtle Cove,Feb-14,"18,843.24","13,255.05",,,2024
2521,Chin Hae,Turtle Cove,Mar-14,"25,703.05","17,992.15",,,2024
2521,Chin Hae,Turtle Cove,Apr-14,"45,992.30","32,194.65",,,2024
2521,Chin Hae,Turtle Cove,May-14,"25,800.71","18,128.40",,,2024
2521,Chin Hae,Turtle Cove,Jun-14,"30,054.75","22,170.25",,,2024
2521,Chin Hae,Turtle Cove,Jul-14,"23,963.52","15,658.80",,,2024
2521,Chin Hae,Turtle Cove,Aug-14,"43,927.58","32,403.95",,,2024
2521,Chin Hae,Turtle Cove,Sep-14,"23,007.04","17,128.25","2,86,523.68","2,03,082.05",2024
2521,Chin Hae,Turtle Cove,Oct-14,"21,267.92","11,888.05",,,2024
2521,Chin Hae,Turtle Cove,Nov-14,"27,906.09","20,288.60",,,2024
2521,Chin Hae,Turtle Cove,Dec-14,"27,660.49","19,673.75",,,2024
2521,Chin Hae,Turtle Cove,Jan-15,"29,625.01","20,533.35",,,2024
2521,Chin Hae,Turtle Cove,Feb-15,"33,510.83","25,671.25",,,2024
2521,Chin Hae,Turtle Cove,Mar-15,"19,603.99","13,580.65",,,2024
2521,Chin Hae,Turtle Cove,Apr-15,"26,795.87","16,595.35",,,2024
2521,Chin Hae,Turtle Cove,May-15,"26,952.02","26,773.85",,,2024
2521,Chin Hae,Turtle Cove,Jun-15,"28,461.31","15,827.95",,,2024
2521,Chin Hae,Turtle Cove,Jul-15,"28,545.72","15,821.00",,,2024
2521,Chin Hae,Turtle Cove,Aug-15,"34,757.83","23,942.95",,,2024
2521,Chin Hae,Turtle Cove,Sep-15,"27,352.14","22,088.25","3,32,439.22","2,32,685.00",2024
2521,Chin Hae,Turtle Cove,Oct-15,"29,013.97","18,076.45",,,2024
2521,Chin Hae,Turtle Cove,Nov-15,"26,974.22","18,261.75",,,2024
2521,Chin Hae,Turtle Cove,Dec-15,"17,696.40","12,387.50",,,2024
2521,Chin Hae,Turtle Cove,Jan-16,"10,197.72","7,349.60",,,2024
2521,Chin Hae,Turtle Cove,Feb-16,"5,202.74","7,426.25",,,2024
2521,Chin Hae,Turtle Cove,Mar-16,"26,468.97","15,106.30",,,2024
2521,Chin Hae,Turtle Cove,Apr-16,"17,728.26","12,535.45",,,2024
2521,Chin Hae,Turtle Cove,May-16,"17,846.86","11,894.70",,,2024
2521,Chin Hae,Turtle Cove,Jun-16,"7,985.03","5,467.15",,,2024
2521,Chin Hae,Turtle Cove,Jul-16,"10,026.12","9,655.25",,,2024
2521,Chin Hae,Turtle Cove,Aug-16,"8,332.69","3,301.40",,,2024
2521,Chin Hae,Turtle Cove,Sep-16,"3,340.58","2,334.00","1,80,813.56","1,23,795.80",2024
2521,Chin Hae,Turtle Cove,Oct-16,"9,814.68","6,941.90",,,2024
2521,Chin Hae,Turtle Cove,Nov-16,"4,472.91","4,074.15",,,2024
2521,Chin Hae,Turtle Cove,Dec-16,"9,587.65","6,488.80",,,2024
2521,Chin Hae,Turtle Cove,Jan-17,"9,946.00","6,962.20",,,2024
2521,Chin Hae,Turtle Cove,Feb-17,"2,007.05","2,072.70",,,2024
2521,Chin Hae,Turtle Cove,Mar-17,"2,925.19","3,422.50",,,2024
2521,Chin Hae,Turtle Cove,Apr-17,"7,355.45","3,562.15",,,2024
2521,Chin Hae,Turtle Cove,May-17,"14,704.66","8,560.05",,,2024
2521,Chin Hae,Turtle Cove,Jun-17,"13,905.10","9,733.55",,,2024
2521,Chin Hae,Turtle Cove,Jul-17,"6,085.00","4,259.50",,,2024
2521,Chin Hae,Turtle Cove,Aug-17,"15,081.00","10,556.70",,,2024
2521,Chin Hae,Turtle Cove,Sep-17,"11,818.20","8,272.75","1,07,702.89","74,906.95",2024
2521,Chin Hae,Turtle Cove,Oct-17,,,,,2024
2521,Chin Hae,Turtle Cove,Nov-17,"8,592.20","6,014.55",,,2024
2521,Chin Hae,Turtle Cove,Dec-17,"22,239.35","15,567.55",,,2024
2521,Chin Hae,Turtle Cove,Jan-18,"32,615.30","22,830.70",,,2024
2521,Chin Hae,Turtle Cove,Feb-18,"3,538.00","2,476.60",,,2024
2521,Chin Hae,Turtle Cove,Mar-18,"8,288.60","5,802.00",,,2024
2521,Chin Hae,Turtle Cove,Apr-18,"16,603.05","11,622.15",,,2024
2521,Chin Hae,Turtle Cove,May-18,"12,757.10","8,929.95",,,2024
2521,Chin Hae,Turtle Cove,Jun-18,"10,657.95","7,460.55",,,2024
2521,Chin Hae,Turtle Cove,Jul-18,"37,387.30","26,171.10",,,2024
2521,Chin Hae,Turtle Cove,Aug-18,"28,614.40","20,030.10",,,2024
2521,Chin Hae,Turtle Cove,Sep-18,"4,733.70","3,313.60","1,86,026.95","1,30,218.85",2024
2521,Chin Hae,Turtle Cove,Oct-18,"13,923.70","11,979.05",,,2024
2521,Chin Hae,Turtle Cove,Nov-18,"21,360.95","14,415.95",,,2024
2521,Chin Hae,Turtle Cove,Dec-18,"2,422.50",-,,,2024
2521,Chin Hae,Turtle Cove,Jan-19,"24,970.30","17,479.25",,,2024
2521,Chin Hae,Turtle Cove,Feb-19,"15,423.00","10,796.10",,,2024
2521,Chin Hae,Turtle Cove,Mar-19,"39,515.00","27,660.50",,,2024
2521,Chin Hae,Turtle Cove,Apr-19,"5,950.55","4,165.40",,,2024
2521,Chin Hae,Turtle Cove,May-19,"10,770.45","7,539.35",,,2024
2521,Chin Hae,Turtle Cove,Jun-19,"7,003.00","4,902.10",,,2024
2521,Chin Hae,Turtle Cove,Jul-19,"18,354.75","12,848.35",,,2024
2521,Chin Hae,Turtle Cove,Aug-19,"3,863.30","5,153.75",,,2024
2521,Chin Hae,Turtle Cove,Sep-19,"14,794.60","11,217.70","1,78,352.10","1,28,157.50",2024
2521,Chin Hae,Turtle Cove,Oct-19,"33,819.35","20,362.65",,,2024
2521,Chin Hae,Turtle Cove,Nov-19,"33,438.90","23,407.25",,,2024
2521,Chin Hae,Turtle Cove,Dec-19,"21,068.30","14,747.80",,,2024
2521,Chin Hae,Turtle Cove,Jan-20,"7,259.90","14,145.20",,,2024
2521,Chin Hae,Turtle Cove,Feb-20,"55,679.00","29,912.05",,,2024
2521,Chin Hae,Turtle Cove,Mar-20,"41,025.51","28,907.90",,,2024
2521,Chin Hae,Turtle Cove,Apr-20,"27,052.35","18,936.65",,,2024
2521,Chin Hae,Turtle Cove,May-20,"16,357.45","11,450.20",,,2024
2521,Chin Hae,Turtle Cove,Jun-20,"8,286.20","5,800.35",,,2024
2521,Chin Hae,Turtle Cove,Jul-20,"20,913.15","15,840.40",,,2024
2521,Chin Hae,Turtle Cove,Aug-20,"2,071.95","8,479.75",,,2024
2521,Chin Hae,Turtle Cove,Sep-20,"90,471.00","55,099.10","3,57,443.06","2,47,089.30",2024
2521,Chin Hae,Turtle Cove,Oct-20,"20,395.90","14,277.15",,,2024
2523,Okinawa,Crow's Nest,Oct-08,"95,820.97","76,147.10",,,2024
2523,Okinawa,Crow's Nest,Nov-08,"93,943.36","74,565.65",,,2024
2523,Okinawa,Crow's Nest,Oct-12,"85,607.58","68,412.85",,,2024
2523,Okinawa,Crow's Nest,Nov-12,"65,176.15","52,284.10",,,2024
2523,Okinawa,Crow's Nest,Dec-12,"87,671.94","70,226.55",,,2024
2523,Okinawa,Crow's Nest,Jan-13,"77,197.50","61,854.50",,,2024
2523,Okinawa,Crow's Nest,Feb-13,"64,359.54","51,613.30",,,2024
2523,Okinawa,Crow's Nest,Mar-13,"37,276.35","31,927.70",,,2024
2523,Okinawa,Crow's Nest,Apr-13,"94,669.65","73,396.55",,,2024
2523,Okinawa,Crow's Nest,May-13,"55,763.99","44,855.30",,,2024
2523,Okinawa,Crow's Nest,Jun-13,"63,260.85","51,808.25",,,2024
2523,Okinawa,Crow's Nest,Jul-13,"85,257.03","68,099.70",,,2024
2523,Okinawa,Crow's Nest,Aug-13,"64,327.78","53,037.15",,,2024
2523,Okinawa,Crow's Nest,Sep-13,"79,945.03","61,418.75","8,60,513.39","6,88,934.70",2024
2523,Okinawa,Crow's Nest,Oct-13,"51,561.60","47,118.45",,,2024
2523,Okinawa,Crow's Nest,Nov-13,"59,412.50","41,452.95",,,2024
2523,Okinawa,Crow's Nest,Dec-13,"55,418.30","44,334.65",,,2024
2523,Okinawa,Crow's Nest,Jan-14,"29,241.17","24,146.90",,,2024
2523,Okinawa,Crow's Nest,Feb-14,"49,714.93","46,098.15",,,2024
2523,Okinawa,Crow's Nest,Mar-14,"60,693.00","45,405.20",,,2024
2523,Okinawa,Crow's Nest,Apr-14,"56,752.60","46,456.95",,,2024
2523,Okinawa,Crow's Nest,May-14,"34,319.86","26,693.50",,,2024
2523,Okinawa,Crow's Nest,Jun-14,"51,086.05","40,868.85",,,2024
2523,Okinawa,Crow's Nest,Jul-14,"39,630.45","30,363.35",,,2024
2523,Okinawa,Crow's Nest,Aug-14,"30,037.65","22,722.35",,,2024
2523,Okinawa,Crow's Nest,Sep-14,"57,904.95","46,227.30","5,75,773.06","4,61,888.60",2024
2523,Okinawa,Crow's Nest,Oct-14,"39,330.10","31,464.05",,,2024
